"entity_ID" "nfix" "nfixno" "geo_entity" "entity_class" "longitude" "latitude" "area" "area_ratio" "extent_ratio" "no_polygons" "dist" "botanical_continent" "biome" "geology" "age_Ma" "native_proc" "naturalized_proc" "CHELSA_annual_mean_Temp" "CHELSA_annual_Prec" "GDP" "Popdensity" "HI" "HF" "elev_range"
"343" 10032 72 1 "Sachsen, Germany" "Mainland" 13.354136 51.051255 18417.924171 1 1 1 0 "EUROPE" "Temperate Broadleaf & Mixed Forests" NA NA 1996 488 8.53679 695.96172 5.623 217.62307 50.06886 32.35176 1114
"344" 10034 171 4 "Tuscan Maremma, Italy" "Mainland" 11.242362 42.787108 4529.703578 0.991987512124132 0.769500736756143 7 0 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" NA NA 1716 65 14.82177 632.02691 1.30934 49.96413 39.22939 25.30803 1627
"345" 10039 61 1 "Danube Delta, Romania" "Mainland" 29.246316 45.087415 3811.302784 1 1 1 0 "EUROPE" "Temperate Grasslands, Savannas & Shrublands" NA NA 1053 64 11.90187 370.27587 0.12113 14.48379 29.72464 17.93996 113
"346" 10040 40 5 "Kakamega Forest, Kenya" "Mainland" 34.936331 0.229315 180.168157 1 1 1 0 "AFRICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 744 13 19.38038 1567.77033 0.08205 307.03162 24.48077 16.0625 578
"347" 10050 6 2 "Pan de Azúcur NP, Chile" "Mainland" -70.590745 -26.086892 426.518592 1 1 1 0 "SOUTHERN AMERICA" "Mediterranean Forests, Woodlands & Scrub" NA NA 199 1 19.01978 13.89111 5e-04 1.58503 17.32463 11.48175 832
"348" 10051 155 21 "Alto Paraguay, Paraguay" "Mainland" -59.410009 -20.589768 77727.698708 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Grasslands, Savannas & Shrublands" NA NA 1465 2 25.29235 962.53845 0.00104 0.15382 7.70078 5.14153 519
"349" 10052 71 11 "Boquerón, Paraguay" "Mainland" -61.058169 -21.904239 88569.090386 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Grasslands, Savannas & Shrublands" NA NA 779 1 24.5441 712.92943 0.00308 0.69233 9.05659 6.01953 270
"350" 10053 103 16 "Presidente Hayes, Paraguay" "Mainland" -58.685965 -23.612773 73175.163861 0.999858518635918 0.957021785827967 2 0 "SOUTHERN AMERICA" "Tropical & Subtropical Grasslands, Savannas & Shrublands" NA NA 1180 1 23.84037 1166.50046 0.00875 1.55138 11.84686 7.87247 112
"351" 10056 140 3 "Switzerland" "Mainland" 8.234912 46.802802 41355.318735 1 1 1 0 "EUROPE" "Temperate Conifer Forests" NA NA 2725 NA 5.66368 1265.87659 4.7549 220.59746 37.92555 24.57732 4096
"352" 10057 29 8 "Tatacoa Desert, Colombia" "Mainland" -75.20625 3.144655 1159.027288 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Dry Broadleaf Forests" NA NA 216 1 25.03083 1333.34511 1.23683 67.60598 45.03519 29.08724 405
"353" 10059 242 27 "Chad" "Mainland" 18.666632 15.364922 1269978.173366 1 1 1 0 "AFRICA" "Flooded Grasslands & Savannas" NA NA 2119 NA 26.75749 312.88216 0.01122 10.87987 11.10187 7.27559 3169
"354" 10063 12 2 "Parque provincial Tromen, Argentina" "Mainland" -70.069396 -37.135492 299.996356 1 1 1 0 "SOUTHERN AMERICA" "Temperate Grasslands, Savannas & Shrublands" NA NA 206 NA 3.76925 328.36726 0.00095 3.69777 12.02018 7.53363 2344
"355" 10064 91 5 "Grampians National Park, Australia" "Mainland" 142.409763 -37.254378 1681.224429 0.6429836043026 0.741410568783342 69 0 "AUSTRALASIA" "Temperate Broadleaf & Mixed Forests" NA NA 1163 NA 12.53853 723.86599 0.01452 0.45405 11.86204 7.94122 948
"356" 10065 39 3 "Murray Sunset National Park, Australia" "Mainland" 141.47938 -34.684515 6655.309008 0.796497630782886 0.829973036982848 34 0 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" NA NA 716 NA 16.94231 295.40557 0 0.01241 8.52819 5.63745 111
"357" 10066 87 4 "Snowy River National Park, Australia" "Mainland" 148.443238 -37.255373 986.897981 0.999706341480498 1 4 0 "AUSTRALASIA" "Temperate Broadleaf & Mixed Forests" NA NA 985 NA 12.07956 900.75884 2e-05 0.11579 8.38747 5.79284 1185
"358" 10072 210 6 "Portugal" "Mainland" -7.963009 39.68612 88688.497274 1 1 1 0 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" NA NA 1886 292 15.20522 865.90825 1.99528 111.79892 38.6346 25.07715 1959
"359" 10078 100 2 "Marmarica, Libya & Egypt" "Mainland" 26.19093 30.080454 238305.12113 0.999994371765938 1 2 0 "AFRICA" "Flooded Grasslands & Savannas" NA NA 983 10 21.43672 38.94964 0.05749 4.6234 5.58073 3.77116 443
"360" 10080 86 14 "Mbaracayú Forest Nature Reserve, Paraguay" "Mainland" -55.405967 -24.135076 651.443238 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 1094 NA 22.62145 1542.76639 0.00127 10.16578 17.92557 11.65546 304
"361" 10081 128 18 "Burkina Faso" "Mainland" -1.744301 12.285531 274800.11225 1 1 1 0 "AFRICA" "Flooded Grasslands & Savannas" NA NA 1430 NA 28.33393 772.73485 0.05932 65.67707 30.10216 19.6017 562
"362" 10082 248 18 "Botswana" "Mainland" 23.814341 -22.188941 578067.900209 1 1 1 0 "AFRICA" "Flooded Grasslands & Savannas" NA NA 2523 126 21.5702 390.41576 0.03885 3.96478 8.70015 5.81879 944
"363" 10083 311 21 "Eastern Cape Province, South Africa" "Mainland" 26.466289 -32.141996 170331.197678 0.985504840612537 0.998363973733775 9 0 "AFRICA" "Montane Grasslands & Shrublands" NA NA 5448 497 15.95895 590.94293 0.16644 39.82998 20.06832 12.5612 2920
"364" 10084 152 5 "Free State Province, South Africa" "Mainland" 26.865862 -28.610372 130002.848899 1 1 1 0 "AFRICA" "Deserts & Xeric Shrublands" NA NA 2273 310 16.13081 566.45844 0.19374 21.20842 26.67175 16.39653 1976
"365" 10085 188 10 "Gauteng Province, South Africa" "Mainland" 28.135335 -26.115676 16859.997351 1 1 1 0 "AFRICA" "Montane Grasslands & Shrublands" NA NA 1952 389 16.52423 682.60664 7.17501 750.62258 49.8675 30.30084 935
"366" 10086 325 22 "KwaZulu-Natal Province, South Africa" "Mainland" 30.725284 -28.71015 92465.997507 0.99999414233324 1 6 0 "AFRICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 4827 524 17.59857 863.88623 0.60033 112.59853 30.31398 18.71648 3264
"367" 10087 59 2 "Lesotho" "Mainland" 28.253619 -29.580415 30453.554812 1 1 1 0 "AFRICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 1621 168 11.00979 768.87526 0.08195 69.41427 26.80398 16.28814 2001
"368" 10088 319 22 "Limpopo Province, South Africa" "Mainland" 29.327134 -23.746096 123186.93268 1 1 1 0 "AFRICA" "Montane Grasslands & Shrublands" NA NA 3496 286 20.37292 567.56255 0.4068 46.6503 23.13194 15.02358 1911
"369" 10089 328 19 "Mpumalanga Province, South Africa" "Mainland" 30.207196 -25.863903 79418.826833 1 1 1 0 "AFRICA" "Montane Grasslands & Shrublands" NA NA 3716 364 16.93511 752.65444 0.55899 53.32507 28.3334 17.56954 2156
"370" 10090 280 22 "Namibia" "Mainland" 17.220553 -22.140649 823986.480554 0.999993247810333 1 28 0 "AFRICA" "Flooded Grasslands & Savannas" NA NA 3713 155 20.84791 282.96248 0.01185 2.92101 7.97803 5.36579 2434
"371" 10091 186 10 "Northern Cape Province, South Africa" "Mainland" 21.346386 -29.526088 361840.189781 0.999997596110038 1 9 0 "AFRICA" "Mediterranean Forests, Woodlands & Scrub" NA NA 4312 233 18.21259 225.77803 0.02834 2.86388 10.37835 6.87464 2066
"372" 10092 179 9 "Northwest Province, South Africa" "Mainland" 25.339644 -26.32187 116124.849769 1 1 1 0 "AFRICA" "Deserts & Xeric Shrublands" NA NA 1868 236 18.36682 502.39861 0.32081 39.16947 22.94505 14.56013 809
"373" 10093 181 11 "Swaziland" "Mainland" 31.501491 -26.564708 17289.493777 1 1 1 0 "AFRICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 2620 177 19.08039 827.79933 0.29781 74.2783 30.3611 19.09924 1705
"374" 10094 425 28 "Western Cape Province, South Africa" "Mainland" 20.610533 -33.012582 129460.550633 0.999879092133291 1 25 0 "AFRICA" "Deserts & Xeric Shrublands" NA NA 9252 457 16.39537 359.7873 0.30242 49.82045 18.18092 11.92735 2172
"375" 10095 75 17 "Parque Nacional da Gorongosa, Moçambique" "Mainland" 34.502815 -18.822274 3675.330849 1 1 1 0 "AFRICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 633 NA 24.30062 1034.17981 0.00233 20.10048 21.51478 14.01809 302
"376" 10103 34 3 "Zona serrana de Córdoba, Argentina" "Mainland" -64.770058 -32.694265 9612.990929 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Grasslands, Savannas & Shrublands" NA NA 583 NA 14.37437 866.88841 0.0968 15.93949 30.60027 19.52634 2261
"377" 10104 134 2 "Haute-Garonne, France" "Mainland" 1.162563 43.366501 6408.50801 1 1 1 0 "EUROPE" "Temperate Broadleaf & Mixed Forests" NA NA 2060 NA 12.7176 805.84217 4.74672 213.99174 48.6854 31.46522 2798
"378" 10106 93 14 "Province of Buenos Aires, Argentina" "Mainland" -60.565978 -36.683527 307004.114935 0.997077019182007 1 323 0 "SOUTHERN AMERICA" "Temperate Grasslands, Savannas & Shrublands" NA NA 1618 28 15.17109 850.92197 0.52216 54.85013 28.88462 17.55631 1066
"379" 10107 111 14 "Province of Catamarca, Argentina" "Mainland" -66.952444 -27.332183 101876.699665 1 1 1 0 "SOUTHERN AMERICA" "Montane Grasslands & Shrublands" NA NA 1972 11 8.5546 232.60519 0.04831 3.91235 11.08827 7.04279 6479
"380" 10108 128 16 "Province of Chaco, Argentina" "Mainland" -60.766742 -26.387375 99764.192262 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Grasslands, Savannas & Shrublands" NA NA 1678 7 21.92815 1019.67618 0.13029 11.44305 18.79795 12.32801 232
"381" 10109 66 8 "Province of Chubut, Argentina" "Mainland" -68.523217 -43.789626 224195.541662 0.999859065578353 1 71 0 "SOUTHERN AMERICA" "Temperate Grasslands, Savannas & Shrublands" NA NA 1115 5 10.63835 318.41675 0.02557 2.65972 11.49515 7.19137 2266
"382" 10110 219 30 "Province of Corrientes, Argentina" "Mainland" -57.805859 -28.77652 88972.499198 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Grasslands, Savannas & Shrublands" NA NA 2686 6 20.51207 1434.96948 0.10948 12.56764 19.89606 13.02968 191
"383" 10112 3 2 "Distrito Federal, Argentina" "Mainland" -58.444436 -34.617678 211.012311 1 1 1 0 "SOUTHERN AMERICA" "Temperate Grasslands, Savannas & Shrublands" NA NA 273 12 16.7539 1097.81695 87.45007 14396.23897 92.4697 55.47925 39
"384" 10113 126 19 "Province of Entre Ríos, Argentina" "Mainland" -59.20754 -32.046032 77860.006468 0.999863383160591 1 6 0 "SOUTHERN AMERICA" "Temperate Grasslands, Savannas & Shrublands" NA NA 1845 12 18.26918 1097.95695 0.22862 17.32135 27.41983 17.3121 120
"385" 10114 126 20 "Province of Formosa, Argentina" "Mainland" -59.93434 -24.894435 75592.6884 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Grasslands, Savannas & Shrublands" NA NA 1532 4 23.04175 1044.83868 0.07191 7.7398 16.70564 11.04805 197
"386" 10115 173 23 "Province of Jujuy, Argentina" "Mainland" -65.762191 -23.317464 53196.549088 1 1 1 0 "SOUTHERN AMERICA" "Montane Grasslands & Shrublands" NA NA 2788 11 7.81432 514.74767 0.09361 13.6384 14.63684 9.27942 5420
"387" 10116 46 9 "Province of La Pampa, Argentina" "Mainland" -65.448338 -37.130311 142947.763761 1 1 1 0 "SOUTHERN AMERICA" "Temperate Grasslands, Savannas & Shrublands" NA NA 717 17 15.67767 507.73317 0.03143 2.3988 13.648 8.4156 1207
"388" 10117 68 9 "Province of La Rioja, Argentina" "Mainland" -67.178293 -29.679885 91001.099447 1 1 1 0 "SOUTHERN AMERICA" "Montane Grasslands & Shrublands" NA NA 1432 5 14.80311 277.3998 0.05707 4.0733 12.32072 8.02203 6485
"389" 10118 105 14 "Province of Mendoza, Argentina" "Mainland" -68.586679 -34.628651 148737.86872 1 1 1 0 "SOUTHERN AMERICA" "Temperate Grasslands, Savannas & Shrublands" NA NA 1511 12 11.60357 347.04509 0.12155 12.39307 17.27158 10.56375 6355
"390" 10119 227 30 "Province of Misiones, Argentina" "Mainland" -54.647277 -26.874876 29980.013617 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 2887 9 20.52964 1810.96564 0.25355 41.68611 25.98548 16.94414 766
"391" 10121 69 9 "Province of Río Negro, Argentina" "Mainland" -67.229001 -40.406811 202560.969423 0.999994652977802 1 8 0 "SOUTHERN AMERICA" "Temperate Grasslands, Savannas & Shrublands" NA NA 1253 14 12.61831 295.22208 0.03331 3.51724 11.64934 7.26446 2769
"392" 10122 199 30 "Province of Salta, Argentina" "Mainland" -64.819941 -24.29609 155354.174637 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Grasslands, Savannas & Shrublands" NA NA 3165 10 15.44597 634.10423 0.07463 8.54075 16.04795 10.38076 6387
"393" 10123 51 7 "Province of Santa Cruz, Argentina" "Mainland" -69.941441 -48.812707 243942.964969 0.999964065469151 0.999362925455771 45 0 "SOUTHERN AMERICA" "Temperate Grasslands, Savannas & Shrublands" NA NA 872 6 7.45629 204.47032 0.01305 1.44498 10.89492 6.77778 3520
"394" 10124 59 9 "Province of Santiago del Estero, Argentina" "Mainland" -63.258477 -27.782228 136911.868736 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Grasslands, Savannas & Shrublands" NA NA 898 7 20.90128 774.37938 0.05142 6.92672 17.18897 11.29632 650
"395" 10125 117 17 "Province of Santa Fe, Argentina" "Mainland" -60.950709 -30.703538 133097.02995 1 1 1 0 "SOUTHERN AMERICA" "Temperate Grasslands, Savannas & Shrublands" NA NA 1521 14 18.92532 1018.33155 0.34679 26.42838 30.05337 18.6749 133
"396" 10126 78 11 "Province of San Juan, Argentina" "Mainland" -68.874961 -30.86424 88290.669291 1 1 1 0 "SOUTHERN AMERICA" "Montane Grasslands & Shrublands" NA NA 1320 3 9.57656 124.34047 0.09059 8.59054 11.22272 7.0151 6192
"397" 10127 53 8 "Province of San Luis, Argentina" "Mainland" -66.02993 -33.767413 75844.539353 1 1 1 0 "SOUTHERN AMERICA" "Temperate Grasslands, Savannas & Shrublands" NA NA 1005 7 16.23112 624.47054 0.1057 6.3919 18.05838 11.26054 1935
"398" 10128 8 1 "Province of Tierra del Fuego, Argentina" "Island" -67.401351 -54.332021 20920.396219 0.97511446262537 0.795481344788544 33 24.824 "SOUTHERN AMERICA" "Temperate Broadleaf & Mixed Forests" NA NA 476 8 5.17076 459.43538 0.04174 7.35921 17.15 10.88394 1173
"399" 10129 152 22 "Province of Tucamán, Argentina" "Mainland" -65.365698 -26.943792 22539.629675 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Grasslands, Savannas & Shrublands" NA NA 2368 9 16.80822 1016.90425 0.56188 68.20511 28.60167 18.56005 5093
"400" 10130 416 56 "Province of Parana, Brazil" "Mainland" -51.62375 -24.636831 199159.440102 0.999035883396229 1 62 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 6534 269 19.9176 1681.10625 0.47886 56.37921 33.64636 21.85929 1612
"401" 10131 314 39 "Province of Rio Grande Do Sul" "Mainland" -53.316837 -29.737839 271421.673513 0.999818980192834 1 27 0 "SOUTHERN AMERICA" "Tropical & Subtropical Grasslands, Savannas & Shrublands" NA NA 4830 261 18.80631 1599.17418 0.34877 42.07713 28.69437 18.68684 1351
"402" 10132 285 41 "Province of Santa Catarina" "Mainland" -50.487834 -27.250615 94406.749499 0.995254562365747 0.981966780871436 78 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 5329 265 18.09342 1723.84144 0.605 73.45673 29.55002 19.28722 1724
"403" 10133 47 7 "Región de Tarapacá, Chile" "Mainland" -69.461057 -19.705834 58528.098772 0.999999171252765 1 2 0 "SOUTHERN AMERICA" "Deserts & Xeric Shrublands" NA NA 722 2 11.76763 50.4556 0.11981 9.0601 12.72381 8.29511 6202
"404" 10134 51 6 "Región de Antofagasta, Chile" "Mainland" -69.103026 -23.456601 123764.901849 0.999985820786234 0.999635137117621 8 0 "SOUTHERN AMERICA" "Deserts & Xeric Shrublands" NA NA 905 3 11.15349 20.33645 0.12266 4.9578 15.83362 10.19538 6398
"405" 10136 77 12 "Región de Valparaíso, Chile" "Mainland" -70.95966 -32.705545 15766.595576 1 1 1 0 "SOUTHERN AMERICA" "Mediterranean Forests, Woodlands & Scrub" NA NA 1298 12 11.82425 309.63761 1.13119 107.56721 31.84428 20.60131 5403
"406" 10137 61 6 "Región del Libertador General Bernardo O'Higgins, Chile" "Mainland" -71.065066 -34.429129 15720.7431 0.9999940617947 1 2 0 "SOUTHERN AMERICA" "Mediterranean Forests, Woodlands & Scrub" NA NA 976 5 11.8858 682.68645 0.64736 56.97751 31.7156 20.41877 4734
"407" 10138 55 6 "Región del Maule, Chile" "Mainland" -71.416519 -35.576152 29065.708895 0.999997754157649 1 2 0 "SOUTHERN AMERICA" "Temperate Broadleaf & Mixed Forests" NA NA 1201 7 11.5388 875.08464 0.30989 34.91812 28.50129 18.53897 3859
"408" 10139 59 6 "Región del Bío-Bío, Chile" "Mainland" -72.237073 -37.152614 38108.430277 0.997693589676585 0.948602816817087 17 0 "SOUTHERN AMERICA" "Temperate Broadleaf & Mixed Forests" NA NA 1300 10 11.45064 1228.22051 0.43556 56.20768 29.23666 19.02639 3244
"409" 10140 44 5 "Región de la Araucanía, Chile" "Mainland" -72.279932 -38.695638 34415.724987 1 1 1 0 "SOUTHERN AMERICA" "Temperate Broadleaf & Mixed Forests" NA NA 1084 10 10.32886 1526.15207 0.21528 30.84098 29.63764 19.29764 2954
"410" 10141 32 3 "Región de Los Lagos, Chile" "Mainland" -72.820691 -41.565658 64807.232718 0.850355225223088 0.920657958562154 208 0 "SOUTHERN AMERICA" "Temperate Broadleaf & Mixed Forests" NA NA 938 9 9.34036 2091.94238 0.11884 19.85597 20.5286 13.49527 3201
"411" 10142 14 3 "Región Aisén del General Carlos Ibáñez del Campo, Chile" "Mainland" -73.260413 -46.419656 108273.096127 0.83033089915105 0.99767094124452 1663 0 "SOUTHERN AMERICA" "Temperate Broadleaf & Mixed Forests" NA NA 527 4 5.2478 1993.8198 0.00562 1.03852 6.57277 4.44908 4025
"412" 10143 21 2 "Región de Magallanes y de la Antártica Chilena, Chile" "Mainland" -71.900464 -52.479004 133171.848187 0.4194013590588 0.684972652344505 4335 0 "SOUTHERN AMERICA" "Temperate Broadleaf & Mixed Forests" NA NA 659 7 4.6934 1347.64095 0.0082 1.23644 9.95228 6.38184 3623
"413" 10144 91 12 "Región Metropolitana de Santiago, Chile" "Mainland" -70.654034 -33.585428 16897.245882 1 1 1 0 "SOUTHERN AMERICA" "Mediterranean Forests, Woodlands & Scrub" NA NA 1332 9 9.44471 463.38746 4.73962 444.53994 26.04754 16.8723 5895
"414" 10145 168 30 "Department of Amambay, Paraguay" "Mainland" -56.06265 -22.875808 12536.981011 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 1892 1 22.8571 1575.67563 0.04536 9.63841 25.15011 16.37363 598
"415" 10146 75 13 "Department of Alto Paraná, Paraguay" "Mainland" -54.953222 -25.388054 14127.407177 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 1144 3 21.73578 1683.65167 0.26946 59.6301 29.37477 19.12333 348
"416" 10147 44 8 "Department of Caazapá, Paraguay" "Mainland" -56.058907 -26.234856 9544.014801 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 806 1 21.61317 1617.85119 0.03476 14.77764 28.32182 18.43693 379
"417" 10149 82 16 "Department of Caaguazú, Paraguay" "Mainland" -55.882731 -25.186728 12902.328636 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 1122 1 21.95533 1692.00553 0.10363 35.31634 26.66166 17.43104 342
"418" 10150 109 21 "Department of Central, Paraguay" "Mainland" -57.493606 -25.534895 2418.538416 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Grasslands, Savannas & Shrublands" NA NA 1391 4 22.50772 1448.14737 2.77205 998.38436 41.71688 26.98053 236
"419" 10151 127 29 "Department of Cordillera, Paraguay" "Mainland" -56.945806 -25.191862 4798.030876 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Grasslands, Savannas & Shrublands" NA NA 1616 3 22.62977 1616.25028 0.2763 56.88102 25.43804 16.64585 332
"420" 10152 111 19 "Department of Conceptión, Paraguay" "Mainland" -57.119313 -22.838761 18772.934279 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Grasslands, Savannas & Shrublands" NA NA 1197 1 23.88388 1430.40795 0.03248 9.28568 25.79154 16.75149 543
"421" 10153 83 15 "Department of Guairá, Paraguay" "Mainland" -56.295398 -25.822988 3824.328179 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 1251 2 21.77563 1696.00665 0.16396 48.28839 30.61556 19.89361 638
"422" 10154 41 7 "Department of Itapúa, Paraguay" "Mainland" -55.747041 -26.831173 16027.142769 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 620 0 21.25407 1643.63591 0.14619 35.26672 28.36951 18.47398 401
"423" 10155 39 4 "Department of Misiones, Paraguay" "Mainland" -57.085495 -26.950608 8944.180623 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Grasslands, Savannas & Shrublands" NA NA 549 0 21.73066 1582.75506 0.05675 12.84748 26.69272 17.38654 216
"424" 10156 111 22 "Department of Paraguarí, Paraguay" "Mainland" -57.129927 -26.039427 8719.099323 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Grasslands, Savannas & Shrublands" NA NA 1588 2 21.98508 1487.06759 0.089 25.78064 24.68469 16.16247 430
"425" 10157 78 10 "Department of San Pedro, Paraguay" "Mainland" -56.646779 -24.164982 20887.926899 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 1075 2 23.05545 1534.53263 0.03828 16.22569 26.446 17.24638 370
"426" 10158 86 14 "Department of Artigas, Uruguay" "Mainland" -56.950901 -30.546794 9600.249553 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Grasslands, Savannas & Shrublands" NA NA 603 0 19.0189 1352.84232 0.04696 7.54588 25.52744 16.6221 297
"427" 10159 50 5 "Department of Canelones, Uruguay" "Mainland" -55.958691 -34.519163 4852.640283 0.999872657158998 0.971153810435505 3 0 "SOUTHERN AMERICA" "Tropical & Subtropical Grasslands, Savannas & Shrublands" NA NA 574 8 16.68626 1037.51937 1.09884 117.16721 43.37463 28.0568 116
"428" 10160 68 8 "Department of Cerro Largo, Uruguay" "Mainland" -54.374916 -32.402412 13186.992693 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Grasslands, Savannas & Shrublands" NA NA 601 3 17.60287 1191.25905 0.04439 6.46829 22.5759 14.81501 354
"429" 10161 59 7 "Department of Colonia, Uruguay" "Mainland" -57.678539 -34.112194 6361.95028 0.999530341661205 1 12 0 "SOUTHERN AMERICA" "Tropical & Subtropical Grasslands, Savannas & Shrublands" NA NA 490 2 16.91568 1116.84004 0.16447 20.55842 38.04262 24.67174 181
"430" 10162 27 5 "Department of Durazno, Uruguay" "Mainland" -56.107901 -32.93534 12406.895261 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Grasslands, Savannas & Shrublands" NA NA 200 2 17.47319 1190.58402 0.05048 7.29649 21.86661 14.21775 180
"431" 10163 36 6 "Department of Florida, Uruguay" "Mainland" -55.901942 -33.703277 10728.927228 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Grasslands, Savannas & Shrublands" NA NA 440 8 16.70853 1149.48494 0.05537 6.44723 25.33983 16.51014 263
"432" 10164 13 2 "Department of Flores, Uruguay" "Mainland" -56.93598 -33.509825 5153.860578 1 1 1 0 "SOUTHERN AMERICA" "Tropical & Subtropical Grasslands, Savannas & Shrublands" NA NA 179 0 17.08883 1198.61158 0.03798 4.86988 22.34846 14.53622 149
